DATE,LAT,LON,ALLSKY_SFC_SW_DWN,PRECTOTCORR,RH2M,WS2M,T2M_MAX,T2M_MIN
2022-11-26,-34.2790,-71.4926,30.4200,0.0000,35.4500,1.2200,36.6300,16.2800
2022-11-27,-34.7132,-71.6290,24.5100,0.0400,64.9400,1.9800,26.0500,12.7700
2022-11-27,-35.3898,-71.7349,30.9600,0.0100,38.0100,1.6100,38.1900,17.3200
2022-11-27,-35.1191,-71.6231,30.9600,0.0200,53.4400,2.0000,31.5100,14.0100
2022-11-27,-35.0274,-71.4280,30.9600,0.0000,34.5800,1.1900,37.2100,18.6100
2022-11-27,-35.3440,-71.8060,30.9600,0.0100,38.0100,1.6100,38.1900,17.3200
2022-11-27,-34.2790,-71.4926,24.5100,0.0100,38.1200,1.4700,35.7300,17.2200
2022-11-28,-34.2790,-71.4926,23.3300,0.0200,40.6700,1.4200,32.5400,14.7900
2022-11-28,-35.3440,-71.8060,26.1500,0.0100,39.4200,1.7100,34.8700,14.3700
2022-11-28,-34.7132,-71.6290,23.3300,0.0600,68.0700,2.4300,23.9600,11.7400
2022-11-28,-35.3898,-71.7349,26.1500,0.0100,39.4200,1.7100,34.8700,14.3700
2022-11-28,-35.0274,-71.4280,26.1500,0.0000,33.5300,1.0900,33.7900,16.0500
2022-11-28,-35.1191,-71.6231,26.1500,0.0300,52.8400,2.1800,29.5100,12.2700
2022-11-29,-34.2790,-71.4926,17.9900,0.0100,37.7200,1.4600,31.5600,12.4400
2022-11-29,-34.7132,-71.6290,17.9900,0.0300,63.4800,3.1700,23.9100,10.3600
2022-11-29,-35.3440,-71.8060,25.6800,0.0000,40.5200,2.1900,30.8300,12.2200
2022-11-29,-35.3898,-71.7349,25.6800,0.0000,40.5200,2.1900,30.8300,12.2200
2022-11-29,-35.0274,-71.4280,25.6800,0.0000,28.6200,1.1300,31.5600,14.0100
2022-11-29,-35.1191,-71.6231,25.6800,0.0100,48.1400,2.6800,28.6000,11.3200
2022-11-30,-35.3440,-71.8060,28.4700,0.0000,49.4300,1.9900,28.1100,11.7200
2022-11-30,-35.3898,-71.7349,28.4700,0.0000,49.4300,1.9900,28.1100,11.7200
2022-11-30,-35.1191,-71.6231,28.4700,0.0000,58.8600,2.6600,25.1700,10.5300
2022-11-30,-34.7132,-71.6290,25.6200,0.0100,67.8700,3.4700,21.6800,10.8100
2022-11-30,-34.2790,-71.4926,25.6200,0.0400,50.1800,1.5200,27.5000,10.4700
2022-11-30,-35.0274,-71.4280,28.4700,0.0300,41.9300,1.0900,28.0000,11.8100
2022-12-01,-35.3440,-71.8060,34.3100,0.0000,33.8700,1.8700,31.3900,9.3000
2022-12-01,-35.1191,-71.6231,34.3100,0.0000,45.5600,2.4300,28.3500,8.7800
2022-12-01,-34.7132,-71.6290,33.9600,0.0000,58.8100,3.0300,24.3900,9.6400
2022-12-01,-35.3898,-71.7349,34.3100,0.0000,33.8700,1.8700,31.3900,9.3000
2022-12-01,-35.0274,-71.4280,34.3100,0.0100,30.6500,1.1500,31.1500,11.7300
2022-12-01,-34.2790,-71.4926,33.9600,0.0200,38.6000,1.5000,30.8900,10.4300
2022-12-02,-34.7132,-71.6290,33.6100,0.0000,64.7100,2.7000,24.9600,10.0600
2022-12-02,-35.0274,-71.4280,33.9800,0.0000,33.1200,1.2300,33.2300,11.3500
2022-12-02,-35.1191,-71.6231,33.9800,0.0100,53.8800,2.1500,30.2600,9.3700
2022-12-02,-34.2790,-71.4926,33.6100,0.0000,40.6100,1.4900,32.3400,9.7800
2022-12-02,-35.3440,-71.8060,33.9800,0.0100,41.1500,1.6200,33.8200,9.6600
2022-12-02,-35.3898,-71.7349,33.9800,0.0100,41.1500,1.6200,33.8200,9.6600
2022-12-03,-35.1191,-71.6231,33.5000,0.0000,55.1300,2.8900,29.7500,11.1500
2022-12-03,-35.3898,-71.7349,33.5000,0.0000,46.0900,2.1300,31.8600,12.1000
2022-12-03,-35.3440,-71.8060,33.5000,0.0000,46.0900,2.1300,31.8600,12.1000
2022-12-03,-35.0274,-71.4280,33.5000,0.0000,36.0200,1.2200,32.1600,12.2700
2022-12-03,-34.7132,-71.6290,33.3800,0.0000,66.5600,3.7400,25.8200,11.7900
2022-12-03,-34.2790,-71.4926,33.3800,0.0000,43.3200,1.5900,32.0500,11.7400
2022-12-04,-35.3898,-71.7349,34.4900,0.0000,35.3100,2.1200,34.8300,10.6100
2022-12-04,-34.2790,-71.4926,34.0900,0.0000,32.2400,1.4800,35.0600,13.1400
2022-12-04,-34.7132,-71.6290,34.0900,0.0000,57.5700,3.7400,27.6900,11.0300
2022-12-04,-35.1191,-71.6231,34.4900,0.0000,41.2900,2.8200,32.4800,10.4400
2022-12-04,-35.0274,-71.4280,34.4900,0.0000,25.0800,1.1200,34.7000,14.1600
2022-12-04,-35.3440,-71.8060,34.4900,0.0000,35.3100,2.1200,34.8300,10.6100
2022-12-05,-35.3898,-71.7349,34.4000,0.0000,39.7100,2.1500,33.6300,12.0000
2022-12-05,-35.1191,-71.6231,34.4000,0.0000,48.7300,2.4900,29.4500,10.9400
2022-12-05,-35.0274,-71.4280,34.4000,0.0000,24.6600,1.1700,33.4600,14.7500
2022-12-05,-34.7132,-71.6290,33.9500,0.0000,64.7500,3.2000,24.5700,11.0800
2022-12-05,-35.3440,-71.8060,34.4000,0.0000,39.7100,2.1500,33.6300,12.0000
2022-12-05,-34.2790,-71.4926,33.9500,0.0000,35.4800,1.5200,32.8900,12.2400
2022-12-06,-35.3898,-71.7349,34.4200,0.0000,34.3000,2.2800,34.3000,12.5100
2022-12-06,-34.7132,-71.6290,34.2500,0.0000,49.4500,3.9500,28.6300,12.2000
2022-12-06,-34.2790,-71.4926,34.2500,0.0000,23.3400,1.7500,35.0700,14.7100
2022-12-06,-35.0274,-71.4280,34.4200,0.0000,20.0300,1.3700,34.3000,14.0100
2022-12-06,-35.1191,-71.6231,34.4200,0.0000,37.8200,3.0700,32.7800,12.0600
2022-12-06,-35.3440,-71.8060,34.4200,0.0000,34.3000,2.2800,34.3000,12.5100
2022-12-07,-35.3898,-71.7349,28.8500,0.0100,46.3900,1.9500,30.1900,12.6100
2022-12-07,-34.2790,-71.4926,32.3900,0.0000,30.7000,1.6200,32.1200,15.4000
2022-12-07,-34.7132,-71.6290,32.3900,0.0100,59.9000,3.0800,25.6000,12.4100
2022-12-07,-35.1191,-71.6231,28.8500,0.0000,51.5200,2.4900,27.9200,12.1200
2022-12-07,-35.0274,-71.4280,28.8500,0.0000,28.6500,1.2600,31.6400,15.4400
2022-12-07,-35.3440,-71.8060,28.8500,0.0100,46.3900,1.9500,30.1900,12.6100
2022-12-08,-34.7132,-71.6290,33.3500,0.0300,71.4100,3.3100,26.3500,12.9400
2022-12-08,-34.2790,-71.4926,33.3500,0.0000,43.5200,1.8800,32.4500,14.4800
2022-12-08,-35.0274,-71.4280,32.8600,0.0000,41.3300,1.3700,31.9900,14.1700
2022-12-08,-35.1191,-71.6231,32.8600,0.0300,66.0200,2.6600,29.2300,12.8400
2022-12-08,-35.3440,-71.8060,32.8600,0.0600,59.7700,1.8700,31.4300,13.5400
2022-12-08,-35.3898,-71.7349,32.8600,0.0600,59.7700,1.8700,31.4300,13.5400
2022-12-09,-35.3440,-71.8060,33.0500,0.0100,53.6400,2.2300,32.3300,15.4500
2022-12-09,-35.0274,-71.4280,33.0500,0.0000,43.4500,1.5100,32.6600,14.7300
2022-12-09,-35.1191,-71.6231,33.0500,0.0200,59.3400,3.2700,30.0600,15.3800
2022-12-09,-34.2790,-71.4926,33.0800,0.0000,49.2000,2.0000,32.6200,15.3400
2022-12-09,-35.3898,-71.7349,33.0500,0.0100,53.6400,2.2300,32.3300,15.4500
2022-12-09,-34.7132,-71.6290,33.0800,0.0400,68.0800,4.0600,26.5800,15.4000
2022-12-10,-35.1191,-71.6231,34.3600,0.0000,37.7600,3.8100,33.2500,12.4000
2022-12-10,-35.3440,-71.8060,34.3600,0.0000,32.9300,3.0000,34.4400,12.3600
2022-12-10,-35.3898,-71.7349,34.3600,0.0000,32.9300,3.0000,34.4400,12.3600
2022-12-10,-35.0274,-71.4280,34.3600,0.0000,26.7800,1.7900,35.3800,15.1800
2022-12-10,-34.2790,-71.4926,34.0100,0.0000,32.5700,2.0200,35.8000,14.0000
2022-12-10,-34.7132,-71.6290,34.0100,0.0000,52.7100,5.0100,28.5600,12.9300
2022-12-11,-34.7132,-71.6290,34.5000,0.0000,43.9200,5.8100,29.1100,13.1900
2022-12-11,-35.3898,-71.7349,34.6100,0.0000,28.7500,3.5200,33.0800,12.8900
2022-12-11,-35.1191,-71.6231,34.6100,0.0000,32.0900,4.6000,32.7900,13.1300
2022-12-11,-34.2790,-71.4926,34.5000,0.0000,19.6900,2.4600,35.5300,14.5500
2022-12-11,-35.3440,-71.8060,34.6100,0.0000,28.7500,3.5200,33.0800,12.8900
2022-12-11,-35.0274,-71.4280,34.6100,0.0000,17.0500,2.0800,34.8000,15.0200
2022-12-12,-34.2790,-71.4926,34.7100,0.0000,23.3300,1.9400,34.2800,12.1400
2022-12-12,-35.3440,-71.8060,34.7400,0.0000,33.0500,3.0700,31.6600,10.9900
2022-12-12,-35.3898,-71.7349,34.7400,0.0000,33.0500,3.0700,31.6600,10.9900
2022-12-12,-34.7132,-71.6290,34.7100,0.0000,46.0300,4.8500,27.1700,12.0000
2022-12-12,-35.0274,-71.4280,34.7400,0.0000,21.6700,1.7300,33.1200,11.8100
2022-12-12,-35.1191,-71.6231,34.7400,0.0000,34.3800,3.9500,31.5900,11.5200
2022-12-13,-35.0274,-71.4280,34.6700,0.0000,23.7700,1.2600,35.8200,14.6400
2022-12-13,-34.2790,-71.4926,34.3300,0.0000,27.3100,1.6800,35.3000,15.4400
2022-12-13,-34.7132,-71.6290,34.3300,0.0000,53.4300,3.7300,27.0900,13.0500
2022-12-13,-35.1191,-71.6231,34.6700,0.0000,41.8200,3.0500,32.7200,13.1000
2022-12-13,-35.3898,-71.7349,34.6700,0.0000,38.0500,2.3000,35.8000,12.3000
2022-12-13,-35.3440,-71.8060,34.6700,0.0000,38.0500,2.3000,35.8000,12.3000
2022-12-14,-35.0274,-71.4280,33.6200,0.0000,33.4100,1.2300,32.7100,14.5500
2022-12-14,-34.7132,-71.6290,33.5100,0.0000,62.1500,3.8700,25.8400,12.0100
2022-12-14,-35.1191,-71.6231,33.6200,0.0000,50.5300,3.0300,30.3000,12.5300
2022-12-14,-34.2790,-71.4926,33.5100,0.0000,39.5300,1.6600,32.5700,13.2500
2022-12-14,-35.3898,-71.7349,33.6200,0.0000,44.9200,2.4100,32.4100,13.4400
2022-12-14,-35.3440,-71.8060,33.6200,0.0000,44.9200,2.4100,32.4100,13.4400
2022-12-15,-34.7132,-71.6290,34.9200,0.0000,48.7900,4.2800,29.6300,13.4600
2022-12-15,-35.0274,-71.4280,35.1400,0.0000,17.3900,1.4200,37.7900,14.8300
2022-12-15,-34.2790,-71.4926,34.9200,0.0000,20.0900,1.8900,38.1200,16.0400
2022-12-15,-35.1191,-71.6231,35.1400,0.0000,32.6500,3.3700,35.8300,14.2200
2022-12-15,-35.3898,-71.7349,35.1400,0.0000,28.3400,2.7000,37.9700,13.6800
2022-12-15,-35.3440,-71.8060,35.1400,0.0000,28.3400,2.7000,37.9700,13.6800
2022-12-16,-35.1191,-71.6231,34.1600,0.0100,48.0200,2.4400,30.0700,12.1400
2022-12-16,-34.2790,-71.4926,33.0300,0.0000,36.1400,1.6300,32.2600,13.5000
2022-12-16,-35.0274,-71.4280,34.1600,0.0000,27.8200,1.2300,34.3900,15.3900
2022-12-16,-35.3440,-71.8060,34.1600,0.0200,33.1900,1.8900,36.1800,13.8300
2022-12-16,-34.7132,-71.6290,33.0300,0.0100,67.5900,2.9300,23.6300,11.5900
2022-12-16,-35.3898,-71.7349,34.1600,0.0200,33.1900,1.8900,36.1800,13.8300
2022-12-17,-35.1191,-71.6231,33.1700,0.0600,57.4000,2.1200,29.0100,10.9200
2022-12-17,-34.7132,-71.6290,29.1000,0.0700,69.2800,2.5500,23.2200,11.6200
2022-12-17,-35.3440,-71.8060,33.1700,0.1400,46.3600,1.7300,33.1900,11.2400
2022-12-17,-35.0274,-71.4280,33.1700,0.0300,39.6400,1.1500,31.7000,13.6500
2022-12-17,-35.3898,-71.7349,33.1700,0.1400,46.3600,1.7300,33.1900,11.2400
2022-12-17,-34.2790,-71.4926,29.1000,0.0700,48.6500,1.5400,30.0000,12.3000
2022-12-18,-34.7132,-71.6290,33.9100,0.0900,69.7100,3.0400,24.9700,11.4900
2022-12-18,-35.3440,-71.8060,34.4600,0.1700,51.6600,1.9600,32.6100,12.0600
2022-12-18,-35.0274,-71.4280,34.4600,0.0900,39.7400,1.1900,32.8500,13.1300
2022-12-18,-35.1191,-71.6231,34.4600,0.1000,61.3000,2.4700,29.1400,11.2500
2022-12-18,-34.2790,-71.4926,33.9100,0.0500,46.9200,1.4500,32.3000,12.4400
2022-12-18,-35.3898,-71.7349,34.4600,0.1700,51.6600,1.9600,32.6100,12.0600
2022-12-19,-35.0274,-71.4280,34.0400,0.7700,46.6300,1.2200,29.0900,12.3100
2022-12-19,-34.2790,-71.4926,33.9000,0.2600,51.9000,1.5700,28.8400,11.6100
2022-12-19,-35.3440,-71.8060,34.0400,0.2100,57.6800,1.8400,26.7800,10.1100
2022-12-19,-35.3898,-71.7349,34.0400,0.2100,57.6800,1.8400,26.7800,10.1100
2022-12-19,-35.1191,-71.6231,34.0400,0.1400,65.2900,2.1800,22.9800,9.9900
2022-12-19,-34.7132,-71.6290,33.9000,0.0600,70.1400,2.5100,20.7400,10.7800
2022-12-20,-34.2790,-71.4926,34.1700,0.0000,42.6100,1.3200,31.4000,12.3400
2022-12-20,-35.1191,-71.6231,34.1400,0.0200,59.1000,1.8900,28.0200,9.7900
2022-12-20,-35.3440,-71.8060,34.1400,0.0300,54.0000,1.4900,30.4000,10.0000
2022-12-20,-35.3898,-71.7349,34.1400,0.0300,54.0000,1.4900,30.4000,10.0000
2022-12-20,-34.7132,-71.6290,34.1700,0.0200,62.9600,2.2500,25.5700,10.9100
2022-12-20,-35.0274,-71.4280,34.1400,0.0000,39.1900,1.0200,30.8600,12.3200
2022-12-21,-34.2790,-71.4926,34.2300,0.0000,46.5800,1.5000,32.3300,12.7100
2022-12-21,-35.0274,-71.4280,34.6700,0.0000,41.0500,1.1500,32.2900,12.8200
2022-12-21,-34.7132,-71.6290,34.2300,0.0200,65.9500,2.7600,25.9700,12.7900
2022-12-21,-35.3440,-71.8060,34.6700,0.0200,54.2600,1.6300,32.2900,11.5800
2022-12-21,-35.1191,-71.6231,34.6700,0.0100,59.7800,2.2400,29.1500,11.6400
2022-12-21,-35.3898,-71.7349,34.6700,0.0200,54.2600,1.6300,32.2900,11.5800
2022-12-22,-35.0274,-71.4280,31.8800,0.0000,41.9900,1.3300,29.4500,13.0400
2022-12-22,-35.3440,-71.8060,31.8800,0.1000,52.6100,1.9300,28.3600,13.1800
2022-12-22,-34.2790,-71.4926,34.1000,0.0000,45.7600,1.7500,30.0400,12.4700
2022-12-22,-35.1191,-71.6231,31.8800,0.0800,58.1700,2.7400,26.8400,12.1000
2022-12-22,-35.3898,-71.7349,31.8800,0.1000,52.6100,1.9300,28.3600,13.1800
2022-12-22,-34.7132,-71.6290,34.1000,0.0500,65.5400,3.4900,24.7900,12.5500
2022-12-23,-34.2790,-71.4926,34.4000,0.1400,37.4400,1.7600,29.9100,12.0900
2022-12-23,-35.0274,-71.4280,33.9400,0.1100,33.9600,1.4600,29.2600,12.3800
2022-12-23,-35.3440,-71.8060,33.9400,0.0000,32.0500,2.9000,29.1600,11.2200
2022-12-23,-35.1191,-71.6231,33.9400,0.0000,36.3200,3.6700,28.1200,11.7300
2022-12-23,-35.3898,-71.7349,33.9400,0.0000,32.0500,2.9000,29.1600,11.2200
2022-12-23,-34.7132,-71.6290,34.4000,0.0000,52.2600,5.0000,24.5200,12.3600
2022-12-24,-35.1191,-71.6231,34.3400,0.0100,33.7400,2.5800,33.7900,10.7200
2022-12-24,-35.0274,-71.4280,34.3400,0.0000,23.2200,1.1800,35.3500,13.0800
2022-12-24,-34.2790,-71.4926,33.9500,0.0000,24.6400,1.5200,34.7900,13.5300
2022-12-24,-35.3440,-71.8060,34.3400,0.0100,26.5400,2.0800,37.2800,10.8000
2022-12-24,-35.3898,-71.7349,34.3400,0.0100,26.5400,2.0800,37.2800,10.8000
2022-12-24,-34.7132,-71.6290,33.9500,0.0000,47.4400,3.0400,27.6300,10.9600
2022-12-25,-34.7132,-71.6290,32.0200,0.0100,62.1400,2.3100,25.3200,11.8700
2022-12-25,-35.0274,-71.4280,33.3700,0.0000,29.8900,1.2100,34.4900,15.2100
2022-12-25,-35.3440,-71.8060,33.3700,0.0000,35.4800,1.7100,35.5600,13.9300
2022-12-25,-35.3898,-71.7349,33.3700,0.0000,35.4800,1.7100,35.5600,13.9300
2022-12-25,-35.1191,-71.6231,33.3700,0.0100,48.2400,2.0900,30.5300,12.6100
2022-12-25,-34.2790,-71.4926,32.0200,0.0000,34.4100,1.5500,33.1000,14.1500
2022-12-26,-35.3440,-71.8060,21.0400,0.0400,54.6600,1.9100,28.8900,12.3200
2022-12-26,-35.3898,-71.7349,21.0400,0.0400,54.6600,1.9100,28.8900,12.3200
2022-12-26,-34.2790,-71.4926,24.5900,0.0000,51.6600,1.6600,29.1800,11.8600
2022-12-26,-35.1191,-71.6231,21.0400,0.0100,64.0700,2.4000,25.7000,11.7600
2022-12-26,-35.0274,-71.4280,21.0400,0.0000,47.5800,1.3500,29.2200,12.7800
2022-12-26,-34.7132,-71.6290,24.5900,0.0000,71.9700,2.7100,22.6300,12.0600
2022-12-27,-35.1191,-71.6231,33.3100,0.0000,57.5600,2.4200,27.9900,11.7400
2022-12-27,-34.2790,-71.4926,32.9800,0.0000,50.8200,1.4900,31.2200,12.1000
2022-12-27,-35.3898,-71.7349,33.3100,0.0000,47.0800,1.9500,32.3400,12.2800
2022-12-27,-35.3440,-71.8060,33.3100,0.0000,47.0800,1.9500,32.3400,12.2800
2022-12-27,-35.0274,-71.4280,33.3100,0.0000,46.1600,1.1900,31.8000,13.1300
2022-12-27,-34.7132,-71.6290,32.9800,0.0000,67.9500,2.9300,23.9000,12.2000
2022-12-28,-34.2790,-71.4926,34.2000,0.0000,32.3900,1.2000,33.9100,15.3500
2022-12-28,-35.1191,-71.6231,34.9300,0.0000,30.0000,2.2500,32.8400,12.1600
2022-12-28,-35.0274,-71.4280,34.9300,0.0000,26.8600,0.8600,33.5900,15.0300
2022-12-28,-34.7132,-71.6290,34.2000,0.0000,51.2200,2.9100,28.1200,12.1400
2022-12-28,-35.3440,-71.8060,34.9300,0.0000,21.5500,1.8600,34.5000,12.0400
2022-12-28,-35.3898,-71.7349,34.9300,0.0000,21.5500,1.8600,34.5000,12.0400
2022-12-29,-35.3898,-71.7349,34.4000,0.0000,23.7900,1.4500,39.3900,13.6500
2022-12-29,-34.7132,-71.6290,34.0400,0.0000,61.8300,1.9800,26.8200,12.0400
2022-12-29,-34.2790,-71.4926,34.0400,0.0000,28.7700,1.4600,36.4400,15.2500
2022-12-29,-35.0274,-71.4280,34.4000,0.0000,21.8600,1.0200,37.5400,15.8400
2022-12-29,-35.3440,-71.8060,34.4000,0.0000,23.7900,1.4500,39.3900,13.6500
2022-12-29,-35.1191,-71.6231,34.4000,0.0000,37.8300,1.8800,33.7800,13.0400
2022-12-30,-34.7132,-71.6290,28.9000,0.0100,70.5800,2.3600,24.1800,12.2300
2022-12-30,-34.2790,-71.4926,28.9000,0.0200,44.7800,1.6600,31.0700,13.6900
2022-12-30,-35.1191,-71.6231,33.2400,0.0000,58.7500,2.1000,28.2400,12.4800
2022-12-30,-35.3440,-71.8060,33.2400,0.0000,40.9900,1.7100,34.2700,14.5600
2022-12-30,-35.3898,-71.7349,33.2400,0.0000,40.9900,1.7100,34.2700,14.5600
2022-12-30,-35.0274,-71.4280,33.2400,0.1300,36.2500,1.2200,32.0200,15.2400
2022-12-31,-34.7132,-71.6290,9.5900,0.0400,79.6800,2.7900,19.3700,13.5900
2022-12-31,-35.3898,-71.7349,11.0000,0.0900,66.2800,2.0700,23.7000,13.7600
2022-12-31,-35.1191,-71.6231,11.0000,0.0600,74.1500,2.5000,21.0200,13.2700
2022-12-31,-35.3440,-71.8060,11.0000,0.0900,66.2800,2.0700,23.7000,13.7600
2022-12-31,-35.0274,-71.4280,11.0000,0.5700,66.1000,1.1800,21.9800,14.3100
2022-12-31,-34.2790,-71.4926,9.5900,0.2400,69.0000,1.4700,21.4800,13.9200
2023-01-01,-35.3440,-71.8060,32.6800,0.0300,52.8400,1.8900,29.7700,13.2900
2023-01-01,-34.7132,-71.6290,33.3300,0.0000,66.7400,3.4000,24.0200,12.2900
2023-01-01,-35.1191,-71.6231,32.6800,0.0100,59.1900,2.6200,26.8300,12.1900
2023-01-01,-34.2790,-71.4926,33.3300,0.0000,46.3900,1.6300,29.8800,13.4900
2023-01-01,-35.0274,-71.4280,32.6800,0.0100,45.1300,1.2100,29.6900,13.0400
2023-01-01,-35.3898,-71.7349,32.6800,0.0300,52.8400,1.8900,29.7700,13.2900
2023-01-02,-35.0274,-71.4280,34.3100,0.0000,30.4700,1.1600,31.0900,12.5300
2023-01-02,-35.3898,-71.7349,34.3100,0.0000,42.9100,2.2500,31.2500,11.0800
2023-01-02,-34.7132,-71.6290,34.0100,0.0000,63.3000,4.1300,24.2900,11.5900
2023-01-02,-34.2790,-71.4926,34.0100,0.0000,38.1900,1.6700,30.4500,12.7200
2023-01-02,-35.1191,-71.6231,34.3100,0.0000,52.0400,3.0400,28.6700,10.8000
2023-01-02,-35.3440,-71.8060,34.3100,0.0000,42.9100,2.2500,31.2500,11.0800
2023-01-03,-34.7132,-71.6290,34.2500,0.0000,56.8800,3.8600,26.9100,11.0500
2023-01-03,-35.3440,-71.8060,34.4600,0.0000,35.3700,2.7000,32.9700,10.9300
2023-01-03,-35.1191,-71.6231,34.4600,0.0000,40.5800,3.0000,31.2100,10.6500
2023-01-03,-34.2790,-71.4926,34.2500,0.0000,33.8000,1.4100,33.3100,11.5100
2023-01-03,-35.0274,-71.4280,34.4600,0.0000,26.3600,1.2800,32.5900,12.2500
2023-01-03,-35.3898,-71.7349,34.4600,0.0000,35.3700,2.7000,32.9700,10.9300
2023-01-04,-35.3440,-71.8060,34.1600,0.0000,33.7000,1.7100,37.5000,14.5700
2023-01-04,-35.3898,-71.7349,34.1600,0.0000,33.7000,1.7100,37.5000,14.5700
2023-01-04,-35.1191,-71.6231,34.1600,0.0000,47.5900,2.0000,30.4500,14.1400
2023-01-04,-34.2790,-71.4926,33.6300,0.0000,36.6000,1.6300,34.6000,14.9800
2023-01-04,-35.0274,-71.4280,34.1600,0.0000,29.7100,1.2400,35.7100,15.8200
2023-01-04,-34.7132,-71.6290,33.6300,0.0000,67.2200,2.2200,25.0800,12.2700
2023-01-05,-35.3440,-71.8060,30.1100,0.0100,53.3100,2.1100,32.2500,13.7500
2023-01-05,-34.7132,-71.6290,26.0100,0.0100,73.5200,3.0600,24.4900,12.9200
2023-01-05,-35.0274,-71.4280,30.1100,0.0000,48.2300,1.4200,31.7800,14.2400
2023-01-05,-35.1191,-71.6231,30.1100,0.0100,64.6300,2.6400,27.9100,12.7100
2023-01-05,-34.2790,-71.4926,26.0100,0.0000,54.0800,1.8100,31.0900,13.3300
2023-01-05,-35.3898,-71.7349,30.1100,0.0100,53.3100,2.1100,32.2500,13.7500
2023-01-06,-34.7132,-71.6290,30.4600,0.0000,72.4400,2.1500,24.4600,14.2100
2023-01-06,-35.3440,-71.8060,32.2200,0.0000,56.9400,1.6300,32.3500,13.5400
2023-01-06,-35.3898,-71.7349,32.2200,0.0000,56.9400,1.6300,32.3500,13.5400
2023-01-06,-35.0274,-71.4280,32.2200,0.0000,50.3600,1.1900,32.0800,14.4700
2023-01-06,-35.1191,-71.6231,32.2200,0.0000,66.0400,1.9500,27.6800,13.4000
2023-01-06,-34.2790,-71.4926,30.4600,0.0000,55.3100,1.5000,31.5400,13.9500
2023-01-07,-34.2790,-71.4926,31.5400,0.0000,54.4900,1.6100,32.7200,14.0500
2023-01-07,-35.1191,-71.6231,32.2200,0.0000,64.3900,2.3100,28.9300,12.8300
2023-01-07,-35.3440,-71.8060,32.2200,0.0000,54.8000,1.8500,33.7200,12.6700
2023-01-07,-34.7132,-71.6290,31.5400,0.0000,71.8300,2.5700,25.0900,13.6400
2023-01-07,-35.3898,-71.7349,32.2200,0.0000,54.8000,1.8500,33.7200,12.6700
2023-01-07,-35.0274,-71.4280,32.2200,0.0100,47.9900,1.2700,33.7700,15.3900
2023-01-08,-35.0274,-71.4280,32.1900,0.4000,45.2400,1.1700,33.4400,16.0100
2023-01-08,-34.2790,-71.4926,31.3700,0.0600,52.0100,1.4900,31.5100,14.9300
2023-01-08,-35.3440,-71.8060,32.1900,0.0700,48.2700,1.7900,34.3700,13.3200
2023-01-08,-35.1191,-71.6231,32.1900,0.0200,62.8600,2.2900,27.9400,12.6400
2023-01-08,-34.7132,-71.6290,31.3700,0.0100,73.8800,2.7700,23.5900,12.9700
2023-01-08,-35.3898,-71.7349,32.1900,0.0700,48.2700,1.7900,34.3700,13.3200
2023-01-09,-35.1191,-71.6231,32.4300,0.1600,68.6800,2.2300,26.7100,12.4100
2023-01-09,-35.0274,-71.4280,32.4300,2.4500,53.9100,1.2500,31.6500,14.2700
2023-01-09,-35.3898,-71.7349,32.4300,0.2600,57.4500,1.6800,32.2700,12.7400
2023-01-09,-34.7132,-71.6290,29.6100,0.0500,74.5700,2.6200,22.9300,12.9500
2023-01-09,-35.3440,-71.8060,32.4300,0.2600,57.4500,1.6800,32.2700,12.7400
2023-01-09,-34.2790,-71.4926,29.6100,0.8600,59.6400,1.5800,30.4900,13.0500
2023-01-10,-35.1191,-71.6231,26.4400,0.0800,55.1200,2.4700,29.2400,12.6500
2023-01-10,-35.0274,-71.4280,26.4400,0.2500,46.6900,1.1100,30.7600,14.4800
2023-01-10,-34.7132,-71.6290,23.8300,0.0200,64.8700,3.0600,25.1400,12.8900
2023-01-10,-34.2790,-71.4926,23.8300,0.0800,50.8400,1.5200,30.1000,13.3500
2023-01-10,-35.3898,-71.7349,26.4400,0.1900,45.7300,1.8500,32.6000,14.1100
2023-01-10,-35.3440,-71.8060,26.4400,0.1900,45.7300,1.8500,32.6000,14.1100
2023-01-11,-35.0274,-71.4280,31.2100,0.0000,25.7500,1.1100,32.6300,14.5700
2023-01-11,-34.7132,-71.6290,29.7400,0.0000,49.7900,4.2600,25.8600,12.6400
2023-01-11,-35.3440,-71.8060,31.2100,0.0000,23.2000,2.3500,32.4300,11.1800
2023-01-11,-34.2790,-71.4926,29.7400,0.0000,32.0500,1.5800,32.4200,14.5500
2023-01-11,-35.1191,-71.6231,31.2100,0.0000,32.7900,3.0900,30.5100,11.7100
2023-01-11,-35.3898,-71.7349,31.2100,0.0000,23.2000,2.3500,32.4300,11.1800
2023-01-12,-35.0274,-71.4280,34.3500,0.0000,22.7700,1.0600,31.8000,12.7700
2023-01-12,-34.7132,-71.6290,33.1600,0.0000,55.4100,3.7500,25.9800,10.9700
2023-01-12,-35.1191,-71.6231,34.3500,0.0000,39.6200,2.7900,30.0900,10.2800
2023-01-12,-35.3440,-71.8060,34.3500,0.0000,28.9200,2.1400,32.6000,10.3400
2023-01-12,-35.3898,-71.7349,34.3500,0.0000,28.9200,2.1400,32.6000,10.3400
2023-01-12,-34.2790,-71.4926,33.1600,0.0000,32.5000,1.4900,31.7900,12.0200
2023-01-13,-35.1191,-71.6231,33.9500,0.0000,49.2200,2.4400,29.3900,10.6300
